pais;nombre;apellido;numero_camiseta;cantidad_goles;minutos_jugados;cantidad_asistencias;cantidad_amarillas;cantidad_rojas;faltas_acumuladas
Qatar;Nombre17;Apellido17;17;0;0;0;0;0;0
Qatar;Nombre18;Apellido18;18;0;0;0;0;0;0
Qatar;Nombre19;Apellido19;19;0;0;0;0;0;0
Qatar;Nombre20;Apellido20;20;0;0;0;0;0;0
Qatar;Nombre21;Apellido21;21;0;0;0;0;0;0
Qatar;Nombre22;Apellido22;22;0;0;0;0;0;0
Qatar;Nombre23;Apellido23;23;0;0;0;0;0;0
Qatar;Nombre24;Apellido24;24;0;0;0;0;0;0
Qatar;Nombre25;Apellido25;25;0;0;0;0;0;0
Qatar;Nombre26;Apellido26;26;0;0;0;0;0;0
Cameroon;Nombre1;Apellido1;1;0;0;0;0;0;0
Cameroon;Nombre2;Apellido2;2;0;0;0;0;0;0
Cameroon;Nombre3;Apellido3;3;0;0;0;0;0;0
Cameroon;Nombre4;Apellido4;4;0;0;0;0;0;0
Cameroon;Nombre5;Apellido5;5;0;0;0;0;0;0
Cameroon;Nombre6;Apellido6;6;0;0;0;0;0;0
Cameroon;Nombre7;Apellido7;7;0;0;0;0;0;0
Cameroon;Nombre8;Apellido8;8;0;0;0;0;0;0
Cameroon;Nombre9;Apellido9;9;0;0;0;0;0;0
Cameroon;Nombre10;Apellido10;10;0;0;0;0;0;0
Cameroon;Nombre11;Apellido11;11;0;0;0;0;0;0
Cameroon;Nombre12;Apellido12;12;0;0;0;0;0;0
Cameroon;Nombre13;Apellido13;13;0;0;0;0;0;0
Cameroon;Nombre14;Apellido14;14;0;0;0;0;0;0
Cameroon;Nombre15;Apellido15;15;0;0;0;0;0;0
Cameroon;Nombre16;Apellido16;16;0;0;0;0;0;0
Cameroon;Nombre17;Apellido17;17;0;0;0;0;0;0
Cameroon;Nombre18;Apellido18;18;0;0;0;0;0;0
Cameroon;Nombre19;Apellido19;19;0;0;0;0;0;0
Cameroon;Nombre20;Apellido20;20;0;0;0;0;0;0
Cameroon;Nombre21;Apellido21;21;0;0;0;0;0;0
Cameroon;Nombre22;Apellido22;22;0;0;0;0;0;0
Cameroon;Nombre23;Apellido23;23;0;0;0;0;0;0
Cameroon;Nombre24;Apellido24;24;0;0;0;0;0;0
Cameroon;Nombre25;Apellido25;25;0;0;0;0;0;0
Cameroon;Nombre26;Apellido26;26;0;0;0;0;0;0
Scotland;Nombre1;Apellido1;1;0;0;0;0;0;0
Scotland;Nombre2;Apellido2;2;0;0;0;0;0;0
Scotland;Nombre3;Apellido3;3;0;0;0;0;0;0
Scotland;Nombre4;Apellido4;4;0;0;0;0;0;0
Scotland;Nombre5;Apellido5;5;0;0;0;0;0;0
Scotland;Nombre6;Apellido6;6;0;0;0;0;0;0
Scotland;Nombre7;Apellido7;7;0;0;0;0;0;0
Scotland;Nombre8;Apellido8;8;0;0;0;0;0;0
Scotland;Nombre9;Apellido9;9;0;0;0;0;0;0
Scotland;Nombre10;Apellido10;10;0;0;0;0;0;0
Scotland;Nombre11;Apellido11;11;0;0;0;0;0;0
Scotland;Nombre12;Apellido12;12;0;0;0;0;0;0
Scotland;Nombre13;Apellido13;13;0;0;0;0;0;0
Scotland;Nombre14;Apellido14;14;0;0;0;0;0;0
Scotland;Nombre15;Apellido15;15;0;0;0;0;0;0
Scotland;Nombre16;Apellido16;16;0;0;0;0;0;0
Scotland;Nombre17;Apellido17;17;0;0;0;0;0;0
Scotland;Nombre18;Apellido18;18;0;0;0;0;0;0
Scotland;Nombre19;Apellido19;19;0;0;0;0;0;0
Scotland;Nombre20;Apellido20;20;0;0;0;0;0;0
Scotland;Nombre21;Apellido21;21;0;0;0;0;0;0
Scotland;Nombre22;Apellido22;22;0;0;0;0;0;0
Scotland;Nombre23;Apellido23;23;0;0;0;0;0;0
Scotland;Nombre24;Apellido24;24;0;0;0;0;0;0
Scotland;Nombre25;Apellido25;25;0;0;0;0;0;0
Scotland;Nombre26;Apellido26;26;0;0;0;0;0;0
Uzbekistan;Nombre1;Apellido1;1;0;0;0;0;0;0
Uzbekistan;Nombre2;Apellido2;2;0;0;0;0;0;0
Uzbekistan;Nombre3;Apellido3;3;0;0;0;0;0;0
Uzbekistan;Nombre4;Apellido4;4;0;0;0;0;0;0
Uzbekistan;Nombre5;Apellido5;5;0;0;0;0;0;0
Uzbekistan;Nombre6;Apellido6;6;0;0;0;0;0;0
Uzbekistan;Nombre7;Apellido7;7;0;0;0;0;0;0
Uzbekistan;Nombre8;Apellido8;8;0;0;0;0;0;0
Uzbekistan;Nombre9;Apellido9;9;0;0;0;0;0;0
Uzbekistan;Nombre10;Apellido10;10;0;0;0;0;0;0
Uzbekistan;Nombre11;Apellido11;11;0;0;0;0;0;0
Uzbekistan;Nombre12;Apellido12;12;0;0;0;0;0;0
Uzbekistan;Nombre13;Apellido13;13;0;0;0;0;0;0
Uzbekistan;Nombre14;Apellido14;14;0;0;0;0;0;0
Uzbekistan;Nombre15;Apellido15;15;0;0;0;0;0;0
Uzbekistan;Nombre16;Apellido16;16;0;0;0;0;0;0
Uzbekistan;Nombre17;Apellido17;17;0;0;0;0;0;0
Uzbekistan;Nombre18;Apellido18;18;0;0;0;0;0;0
Uzbekistan;Nombre19;Apellido19;19;0;0;0;0;0;0
Uzbekistan;Nombre20;Apellido20;20;0;0;0;0;0;0
Uzbekistan;Nombre21;Apellido21;21;0;0;0;0;0;0
Uzbekistan;Nombre22;Apellido22;22;0;0;0;0;0;0
Uzbekistan;Nombre23;Apellido23;23;0;0;0;0;0;0
Uzbekistan;Nombre24;Apellido24;24;0;0;0;0;0;0
Uzbekistan;Nombre25;Apellido25;25;0;0;0;0;0;0
Uzbekistan;Nombre26;Apellido26;26;0;0;0;0;0;0
South Africa;Nombre1;Apellido1;1;0;0;0;0;0;0
South Africa;Nombre2;Apellido2;2;0;0;0;0;0;0
South Africa;Nombre3;Apellido3;3;0;0;0;0;0;0
South Africa;Nombre4;Apellido4;4;0;0;0;0;0;0
South Africa;Nombre5;Apellido5;5;0;0;0;0;0;0
South Africa;Nombre6;Apellido6;6;0;0;0;0;0;0
South Africa;Nombre7;Apellido7;7;0;0;0;0;0;0
South Africa;Nombre8;Apellido8;8;0;0;0;0;0;0
South Africa;Nombre9;Apellido9;9;0;0;0;0;0;0
South Africa;Nombre10;Apellido10;10;0;0;0;0;0;0
South Africa;Nombre11;Apellido11;11;0;0;0;0;0;0
South Africa;Nombre12;Apellido12;12;0;0;0;0;0;0
South Africa;Nombre13;Apellido13;13;0;0;0;0;0;0
South Africa;Nombre14;Apellido14;14;0;0;0;0;0;0
South Africa;Nombre15;Apellido15;15;0;0;0;0;0;0
South Africa;Nombre16;Apellido16;16;0;0;0;0;0;0
South Africa;Nombre17;Apellido17;17;0;0;0;0;0;0
South Africa;Nombre18;Apellido18;18;0;0;0;0;0;0
South Africa;Nombre19;Apellido19;19;0;0;0;0;0;0
South Africa;Nombre20;Apellido20;20;0;0;0;0;0;0
South Africa;Nombre21;Apellido21;21;0;0;0;0;0;0
South Africa;Nombre22;Apellido22;22;0;0;0;0;0;0
South Africa;Nombre23;Apellido23;23;0;0;0;0;0;0
South Africa;Nombre24;Apellido24;24;0;0;0;0;0;0
South Africa;Nombre25;Apellido25;25;0;0;0;0;0;0
South Africa;Nombre26;Apellido26;26;0;0;0;0;0;0
Saudi Arabia;Nombre1;Apellido1;1;0;0;0;0;0;0
Saudi Arabia;Nombre2;Apellido2;2;0;0;0;0;0;0
Saudi Arabia;Nombre3;Apellido3;3;0;0;0;0;0;0
Saudi Arabia;Nombre4;Apellido4;4;0;0;0;0;0;0
Saudi Arabia;Nombre5;Apellido5;5;0;0;0;0;0;0
Saudi Arabia;Nombre6;Apellido6;6;0;0;0;0;0;0
Saudi Arabia;Nombre7;Apellido7;7;0;0;0;0;0;0
Saudi Arabia;Nombre8;Apellido8;8;0;0;0;0;0;0
Saudi Arabia;Nombre9;Apellido9;9;0;0;0;0;0;0
Saudi Arabia;Nombre10;Apellido10;10;0;0;0;0;0;0
Saudi Arabia;Nombre11;Apellido11;11;0;0;0;0;0;0
Saudi Arabia;Nombre12;Apellido12;12;0;0;0;0;0;0
Saudi Arabia;Nombre13;Apellido13;13;0;0;0;0;0;0
Saudi Arabia;Nombre14;Apellido14;14;0;0;0;0;0;0
Saudi Arabia;Nombre15;Apellido15;15;0;0;0;0;0;0
Saudi Arabia;Nombre16;Apellido16;16;0;0;0;0;0;0
Saudi Arabia;Nombre17;Apellido17;17;0;0;0;0;0;0
Saudi Arabia;Nombre18;Apellido18;18;0;0;0;0;0;0
Saudi Arabia;Nombre19;Apellido19;19;0;0;0;0;0;0
Saudi Arabia;Nombre20;Apellido20;20;0;0;0;0;0;0
Saudi Arabia;Nombre21;Apellido21;21;0;0;0;0;0;0
Saudi Arabia;Nombre22;Apellido22;22;0;0;0;0;0;0
Saudi Arabia;Nombre23;Apellido23;23;0;0;0;0;0;0
Saudi Arabia;Nombre24;Apellido24;24;0;0;0;0;0;0
Saudi Arabia;Nombre25;Apellido25;25;0;0;0;0;0;0
Saudi Arabia;Nombre26;Apellido26;26;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre1;Apellido1;1;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre2;Apellido2;2;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre3;Apellido3;3;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre4;Apellido4;4;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre5;Apellido5;5;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre6;Apellido6;6;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre7;Apellido7;7;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre8;Apellido8;8;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre9;Apellido9;9;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre10;Apellido10;10;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre11;Apellido11;11;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre12;Apellido12;12;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre13;Apellido13;13;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre14;Apellido14;14;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre15;Apellido15;15;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre16;Apellido16;16;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre17;Apellido17;17;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre18;Apellido18;18;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre19;Apellido19;19;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre20;Apellido20;20;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre21;Apellido21;21;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre22;Apellido22;22;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre23;Apellido23;23;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre24;Apellido24;24;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre25;Apellido25;25;0;0;0;0;0;0
Bosnia and Herzegovina;Nombre26;Apellido26;26;0;0;0;0;0;0
Iraq;Nombre1;Apellido1;1;0;0;0;0;0;0
Iraq;Nombre2;Apellido2;2;0;0;0;0;0;0
Iraq;Nombre3;Apellido3;3;0;0;0;0;0;0
Iraq;Nombre4;Apellido4;4;0;0;0;0;0;0
Iraq;Nombre5;Apellido5;5;0;0;0;0;0;0
Iraq;Nombre6;Apellido6;6;0;0;0;0;0;0
Iraq;Nombre7;Apellido7;7;0;0;0;0;0;0
Iraq;Nombre8;Apellido8;8;0;0;0;0;0;0
Iraq;Nombre9;Apellido9;9;0;0;0;0;0;0
Iraq;Nombre10;Apellido10;10;0;0;0;0;0;0
Iraq;Nombre11;Apellido11;11;0;0;0;0;0;0
Iraq;Nombre12;Apellido12;12;0;0;0;0;0;0
Iraq;Nombre13;Apellido13;13;0;0;0;0;0;0
Iraq;Nombre14;Apellido14;14;0;0;0;0;0;0
Iraq;Nombre15;Apellido15;15;0;0;0;0;0;0
Iraq;Nombre16;Apellido16;16;0;0;0;0;0;0
Iraq;Nombre17;Apellido17;17;0;0;0;0;0;0
Iraq;Nombre18;Apellido18;18;0;0;0;0;0;0
Iraq;Nombre19;Apellido19;19;0;0;0;0;0;0
Iraq;Nombre20;Apellido20;20;0;0;0;0;0;0
Iraq;Nombre21;Apellido21;21;0;0;0;0;0;0
Iraq;Nombre22;Apellido22;22;0;0;0;0;0;0
Iraq;Nombre23;Apellido23;23;0;0;0;0;0;0
Iraq;Nombre24;Apellido24;24;0;0;0;0;0;0
Iraq;Nombre25;Apellido25;25;0;0;0;0;0;0
Iraq;Nombre26;Apellido26;26;0;0;0;0;0;0
Jordan;Nombre1;Apellido1;1;0;0;0;0;0;0
Jordan;Nombre2;Apellido2;2;0;0;0;0;0;0
Jordan;Nombre3;Apellido3;3;0;0;0;0;0;0
Jordan;Nombre4;Apellido4;4;0;0;0;0;0;0
Jordan;Nombre5;Apellido5;5;0;0;0;0;0;0
Jordan;Nombre6;Apellido6;6;0;0;0;0;0;0
Jordan;Nombre7;Apellido7;7;0;0;0;0;0;0
Jordan;Nombre8;Apellido8;8;0;0;0;0;0;0
Jordan;Nombre9;Apellido9;9;0;0;0;0;0;0
Jordan;Nombre10;Apellido10;10;0;0;0;0;0;0
Jordan;Nombre11;Apellido11;11;0;0;0;0;0;0
Jordan;Nombre12;Apellido12;12;0;0;0;0;0;0
Jordan;Nombre13;Apellido13;13;0;0;0;0;0;0
Jordan;Nombre14;Apellido14;14;0;0;0;0;0;0
Jordan;Nombre15;Apellido15;15;0;0;0;0;0;0
Jordan;Nombre16;Apellido16;16;0;0;0;0;0;0
Jordan;Nombre17;Apellido17;17;0;0;0;0;0;0
Jordan;Nombre18;Apellido18;18;0;0;0;0;0;0
Jordan;Nombre19;Apellido19;19;0;0;0;0;0;0
Jordan;Nombre20;Apellido20;20;0;0;0;0;0;0
Jordan;Nombre21;Apellido21;21;0;0;0;0;0;0
Jordan;Nombre22;Apellido22;22;0;0;0;0;0;0
Jordan;Nombre23;Apellido23;23;0;0;0;0;0;0
Jordan;Nombre24;Apellido24;24;0;0;0;0;0;0
Jordan;Nombre25;Apellido25;25;0;0;0;0;0;0
Jordan;Nombre26;Apellido26;26;0;0;0;0;0;0
Ghana;Nombre1;Apellido1;1;0;0;0;0;0;0
Ghana;Nombre2;Apellido2;2;0;0;0;0;0;0
Ghana;Nombre3;Apellido3;3;0;0;0;0;0;0
Ghana;Nombre4;Apellido4;4;0;0;0;0;0;0
Ghana;Nombre5;Apellido5;5;0;0;0;0;0;0
Ghana;Nombre6;Apellido6;6;0;0;0;0;0;0
Ghana;Nombre7;Apellido7;7;0;0;0;0;0;0
Ghana;Nombre8;Apellido8;8;0;0;0;0;0;0
Ghana;Nombre9;Apellido9;9;0;0;0;0;0;0
Ghana;Nombre10;Apellido10;10;0;0;0;0;0;0
Ghana;Nombre11;Apellido11;11;0;0;0;0;0;0
Ghana;Nombre12;Apellido12;12;0;0;0;0;0;0
Ghana;Nombre13;Apellido13;13;0;0;0;0;0;0
Ghana;Nombre14;Apellido14;14;0;0;0;0;0;0
Ghana;Nombre15;Apellido15;15;0;0;0;0;0;0
Ghana;Nombre16;Apellido16;16;0;0;0;0;0;0
Ghana;Nombre17;Apellido17;17;0;0;0;0;0;0
Ghana;Nombre18;Apellido18;18;0;0;0;0;0;0
Ghana;Nombre19;Apellido19;19;0;0;0;0;0;0
Ghana;Nombre20;Apellido20;20;0;0;0;0;0;0
Ghana;Nombre21;Apellido21;21;0;0;0;0;0;0
Ghana;Nombre22;Apellido22;22;0;0;0;0;0;0
Ghana;Nombre23;Apellido23;23;0;0;0;0;0;0
Ghana;Nombre24;Apellido24;24;0;0;0;0;0;0
Ghana;Nombre25;Apellido25;25;0;0;0;0;0;0
Ghana;Nombre26;Apellido26;26;0;0;0;0;0;0
DR Congo;Nombre1;Apellido1;1;0;0;0;0;0;0
DR Congo;Nombre2;Apellido2;2;0;0;0;0;0;0
DR Congo;Nombre3;Apellido3;3;0;0;0;0;0;0
DR Congo;Nombre4;Apellido4;4;0;0;0;0;0;0
DR Congo;Nombre5;Apellido5;5;0;0;0;0;0;0
DR Congo;Nombre6;Apellido6;6;0;0;0;0;0;0
DR Congo;Nombre7;Apellido7;7;0;0;0;0;0;0
DR Congo;Nombre8;Apellido8;8;0;0;0;0;0;0
DR Congo;Nombre9;Apellido9;9;0;0;0;0;0;0
DR Congo;Nombre10;Apellido10;10;0;0;0;0;0;0
DR Congo;Nombre11;Apellido11;11;0;0;0;0;0;0
DR Congo;Nombre12;Apellido12;12;0;0;0;0;0;0
DR Congo;Nombre13;Apellido13;13;0;0;0;0;0;0
DR Congo;Nombre14;Apellido14;14;0;0;0;0;0;0
DR Congo;Nombre15;Apellido15;15;0;0;0;0;0;0
DR Congo;Nombre16;Apellido16;16;0;0;0;0;0;0
DR Congo;Nombre17;Apellido17;17;0;0;0;0;0;0
DR Congo;Nombre18;Apellido18;18;0;0;0;0;0;0
DR Congo;Nombre19;Apellido19;19;0;0;0;0;0;0
DR Congo;Nombre20;Apellido20;20;0;0;0;0;0;0
DR Congo;Nombre21;Apellido21;21;0;0;0;0;0;0
DR Congo;Nombre22;Apellido22;22;0;0;0;0;0;0
DR Congo;Nombre23;Apellido23;23;0;0;0;0;0;0
DR Congo;Nombre24;Apellido24;24;0;0;0;0;0;0
DR Congo;Nombre25;Apellido25;25;0;0;0;0;0;0
DR Congo;Nombre26;Apellido26;26;0;0;0;0;0;0
Haiti;Nombre1;Apellido1;1;0;0;0;0;0;0
Haiti;Nombre2;Apellido2;2;0;0;0;0;0;0
Haiti;Nombre3;Apellido3;3;0;0;0;0;0;0
Haiti;Nombre4;Apellido4;4;0;0;0;0;0;0
Haiti;Nombre5;Apellido5;5;0;0;0;0;0;0
Haiti;Nombre6;Apellido6;6;0;0;0;0;0;0
Haiti;Nombre7;Apellido7;7;0;0;0;0;0;0
Haiti;Nombre8;Apellido8;8;0;0;0;0;0;0
Haiti;Nombre9;Apellido9;9;0;0;0;0;0;0
Haiti;Nombre10;Apellido10;10;0;0;0;0;0;0
Haiti;Nombre11;Apellido11;11;0;0;0;0;0;0
Haiti;Nombre12;Apellido12;12;0;0;0;0;0;0
Haiti;Nombre13;Apellido13;13;0;0;0;0;0;0
Haiti;Nombre14;Apellido14;14;0;0;0;0;0;0
Haiti;Nombre15;Apellido15;15;0;0;0;0;0;0
Haiti;Nombre16;Apellido16;16;0;0;0;0;0;0
Haiti;Nombre17;Apellido17;17;0;0;0;0;0;0
Haiti;Nombre18;Apellido18;18;0;0;0;0;0;0
Haiti;Nombre19;Apellido19;19;0;0;0;0;0;0
Haiti;Nombre20;Apellido20;20;0;0;0;0;0;0
Haiti;Nombre21;Apellido21;21;0;0;0;0;0;0
Haiti;Nombre22;Apellido22;22;0;0;0;0;0;0
Haiti;Nombre23;Apellido23;23;0;0;0;0;0;0
Haiti;Nombre24;Apellido24;24;0;0;0;0;0;0
Haiti;Nombre25;Apellido25;25;0;0;0;0;0;0
Haiti;Nombre26;Apellido26;26;0;0;0;0;0;0
New Zealand;Nombre1;Apellido1;1;0;0;0;0;0;0
New Zealand;Nombre2;Apellido2;2;0;0;0;0;0;0
New Zealand;Nombre3;Apellido3;3;0;0;0;0;0;0
New Zealand;Nombre4;Apellido4;4;0;0;0;0;0;0
New Zealand;Nombre5;Apellido5;5;0;0;0;0;0;0
New Zealand;Nombre6;Apellido6;6;0;0;0;0;0;0
New Zealand;Nombre7;Apellido7;7;0;0;0;0;0;0
New Zealand;Nombre8;Apellido8;8;0;0;0;0;0;0
New Zealand;Nombre9;Apellido9;9;0;0;0;0;0;0
New Zealand;Nombre10;Apellido10;10;0;0;0;0;0;0
New Zealand;Nombre11;Apellido11;11;0;0;0;0;0;0
New Zealand;Nombre12;Apellido12;12;0;0;0;0;0;0
New Zealand;Nombre13;Apellido13;13;0;0;0;0;0;0
New Zealand;Nombre14;Apellido14;14;0;0;0;0;0;0
New Zealand;Nombre15;Apellido15;15;0;0;0;0;0;0
New Zealand;Nombre16;Apellido16;16;0;0;0;0;0;0
New Zealand;Nombre17;Apellido17;17;0;0;0;0;0;0
New Zealand;Nombre18;Apellido18;18;0;0;0;0;0;0
New Zealand;Nombre19;Apellido19;19;0;0;0;0;0;0
New Zealand;Nombre20;Apellido20;20;0;0;0;0;0;0
New Zealand;Nombre21;Apellido21;21;0;0;0;0;0;0
New Zealand;Nombre22;Apellido22;22;0;0;0;0;0;0
New Zealand;Nombre23;Apellido23;23;0;0;0;0;0;0
New Zealand;Nombre24;Apellido24;24;0;0;0;0;0;0
New Zealand;Nombre25;Apellido25;25;0;0;0;0;0;0
New Zealand;Nombre26;Apellido26;26;0;0;0;0;0;0
Cabo Verde;Nombre1;Apellido1;1;0;0;0;0;0;0
Cabo Verde;Nombre2;Apellido2;2;0;0;0;0;0;0
Cabo Verde;Nombre3;Apellido3;3;0;0;0;0;0;0
Cabo Verde;Nombre4;Apellido4;4;0;0;0;0;0;0
Cabo Verde;Nombre5;Apellido5;5;0;0;0;0;0;0
Cabo Verde;Nombre6;Apellido6;6;0;0;0;0;0;0
Cabo Verde;Nombre7;Apellido7;7;0;0;0;0;0;0
Cabo Verde;Nombre8;Apellido8;8;0;0;0;0;0;0
Cabo Verde;Nombre9;Apellido9;9;0;0;0;0;0;0
Cabo Verde;Nombre10;Apellido10;10;0;0;0;0;0;0
Cabo Verde;Nombre11;Apellido11;11;0;0;0;0;0;0
Cabo Verde;Nombre12;Apellido12;12;0;0;0;0;0;0
Cabo Verde;Nombre13;Apellido13;13;0;0;0;0;0;0
Cabo Verde;Nombre14;Apellido14;14;0;0;0;0;0;0
Cabo Verde;Nombre15;Apellido15;15;0;0;0;0;0;0
Cabo Verde;Nombre16;Apellido16;16;0;0;0;0;0;0
Cabo Verde;Nombre17;Apellido17;17;0;0;0;0;0;0
Cabo Verde;Nombre18;Apellido18;18;0;0;0;0;0;0
Cabo Verde;Nombre19;Apellido19;19;0;0;0;0;0;0
Cabo Verde;Nombre20;Apellido20;20;0;0;0;0;0;0
Cabo Verde;Nombre21;Apellido21;21;0;0;0;0;0;0
Cabo Verde;Nombre22;Apellido22;22;0;0;0;0;0;0
Cabo Verde;Nombre23;Apellido23;23;0;0;0;0;0;0
Cabo Verde;Nombre24;Apellido24;24;0;0;0;0;0;0
Cabo Verde;Nombre25;Apellido25;25;0;0;0;0;0;0
Cabo Verde;Nombre26;Apellido26;26;0;0;0;0;0;0
